id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,venue_address_state,status_type_alt_detail,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
401766128,s:40~l:46~e:401766128~c:401766128,2025-06-23T00:00Z,18203.0,True,False,False,True,False,2025-06-23T00:00Z,ABC/ESPN+,[],event,NBA Finals - Game 7,national,ABC,17,FINAL,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,103,True,"[{'displayValue': '25', 'period': 1.0, 'value': 25.0}
 {'displayValue': '22', 'period': 2.0, 'value': 22.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '22', 'period': 4.0, 'value': 22.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,91,False,"[{'displayValue': '22', 'period': 1.0, 'value': 22.0}
 {'displayValue': '26', 'period': 2.0, 'value': 26.0}
 {'displayValue': '20', 'period': 3.0, 'value': 20.0}
 {'displayValue': '23', 'period': 4.0, 'value': 23.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",401766128,2025,3,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766128.json,2025-06-22 20:00:00-04:00,2025-06-22,True,True,True
401766127,s:40~l:46~e:401766127~c:401766127,2025-06-20T00:30Z,17274.0,True,False,False,True,False,2025-06-20T00:30Z,ABC,[],event,NBA Finals - Game 6,national,ABC,17,FINAL,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,108,True,"[{'displayValue': '28', 'period': 1.0, 'value': 28.0}
 {'displayValue': '36', 'period': 2.0, 'value': 36.0}
 {'displayValue': '26', 'period': 3.0, 'value': 26.0}
 {'displayValue': '18', 'period': 4.0, 'value': 18.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,91,False,"[{'displayValue': '25', 'period': 1.0, 'value': 25.0}
 {'displayValue': '17', 'period': 2.0, 'value': 17.0}
 {'displayValue': '18', 'period': 3.0, 'value': 18.0}
 {'displayValue': '31', 'period': 4.0, 'value': 31.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",401766127,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766127.json,2025-06-19 20:30:00-04:00,2025-06-19,True,True,True
401766126,s:40~l:46~e:401766126~c:401766126,2025-06-17T00:30Z,18203.0,True,False,False,True,False,2025-06-17T00:30Z,ABC,[],event,NBA Finals - Game 5,national,ABC,17,FINAL,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,120,True,"[{'displayValue': '32', 'period': 1.0, 'value': 32.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '33', 'period': 4.0, 'value': 33.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,109,False,"[{'displayValue': '22', 'period': 1.0, 'value': 22.0}
 {'displayValue': '23', 'period': 2.0, 'value': 23.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '30', 'period': 4.0, 'value': 30.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",401766126,2025,3,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766126.json,2025-06-16 20:30:00-04:00,2025-06-16,True,True,True
401766125,s:40~l:46~e:401766125~c:401766125,2025-06-14T00:30Z,17274.0,True,False,False,True,False,2025-06-14T00:30Z,ABC,[],event,NBA Finals - Game 4,national,ABC,17,FINAL,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,104,False,"[{'displayValue': '35', 'period': 1.0, 'value': 35.0}
 {'displayValue': '25', 'period': 2.0, 'value': 25.0}
 {'displayValue': '27', 'period': 3.0, 'value': 27.0}
 {'displayValue': '17', 'period': 4.0, 'value': 17.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,111,True,"[{'displayValue': '34', 'period': 1.0, 'value': 34.0}
 {'displayValue': '23', 'period': 2.0, 'value': 23.0}
 {'displayValue': '23', 'period': 3.0, 'value': 23.0}
 {'displayValue': '31', 'period': 4.0, 'value': 31.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",401766125,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766125.json,2025-06-13 20:30:00-04:00,2025-06-13,True,True,True
401766124,s:40~l:46~e:401766124~c:401766124,2025-06-12T00:30Z,17274.0,True,False,False,True,False,2025-06-12T00:30Z,ABC,[],event,NBA Finals - Game 3,national,ABC,17,FINAL,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,116,True,"[{'displayValue': '24', 'period': 1.0, 'value': 24.0}
 {'displayValue': '40', 'period': 2.0, 'value': 40.0}
 {'displayValue': '20', 'period': 3.0, 'value': 20.0}
 {'displayValue': '32', 'period': 4.0, 'value': 32.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,107,False,"[{'displayValue': '32', 'period': 1.0, 'value': 32.0}
 {'displayValue': '28', 'period': 2.0, 'value': 28.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '18', 'period': 4.0, 'value': 18.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",401766124,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766124.json,2025-06-11 20:30:00-04:00,2025-06-11,True,True,True
401766123,s:40~l:46~e:401766123~c:401766123,2025-06-09T00:00Z,18203.0,True,False,False,True,False,2025-06-09T00:00Z,ABC,[],event,NBA Finals - Game 2,national,ABC,17,FINAL,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,123,True,"[{'displayValue': '26', 'period': 1.0, 'value': 26.0}
 {'displayValue': '33', 'period': 2.0, 'value': 33.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '30', 'period': 4.0, 'value': 30.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,107,False,"[{'displayValue': '20', 'period': 1.0, 'value': 20.0}
 {'displayValue': '21', 'period': 2.0, 'value': 21.0}
 {'displayValue': '33', 'period': 3.0, 'value': 33.0}
 {'displayValue': '33', 'period': 4.0, 'value': 33.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",401766123,2025,3,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766123.json,2025-06-08 20:00:00-04:00,2025-06-08,True,True,True
401766122,s:40~l:46~e:401766122~c:401766122,2025-06-06T00:30Z,18203.0,True,False,False,True,False,2025-06-06T00:30Z,ABC,[],event,NBA Finals - Game 1,national,ABC,17,FINAL,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,110,False,"[{'displayValue': '29', 'period': 1.0, 'value': 29.0}
 {'displayValue': '28', 'period': 2.0, 'value': 28.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '25', 'period': 4.0, 'value': 25.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,111,True,"[{'displayValue': '20', 'period': 1.0, 'value': 20.0}
 {'displayValue': '25', 'period': 2.0, 'value': 25.0}
 {'displayValue': '31', 'period': 3.0, 'value': 31.0}
 {'displayValue': '35', 'period': 4.0, 'value': 35.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",401766122,2025,3,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401766122.json,2025-06-05 20:30:00-04:00,2025-06-05,True,True,True
401772994,s:40~l:46~e:401772994~c:401772994,2025-06-01T00:00Z,17274.0,True,False,False,True,False,2025-06-01T00:00Z,TNT/truTV/HBO Max,[],event,East Finals - Game 6,national,TNT,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,125,True,"[{'displayValue': '25', 'period': 1.0, 'value': 25.0}
 {'displayValue': '33', 'period': 2.0, 'value': 33.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '33', 'period': 4.0, 'value': 33.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,108,False,"[{'displayValue': '24', 'period': 1.0, 'value': 24.0}
 {'displayValue': '30', 'period': 2.0, 'value': 30.0}
 {'displayValue': '23', 'period': 3.0, 'value': 23.0}
 {'displayValue': '31', 'period': 4.0, 'value': 31.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '51-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '27-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",401772994,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401772994.json,2025-05-31 20:00:00-04:00,2025-05-31,True,True,True
401772993,s:40~l:46~e:401772993~c:401772993,2025-05-30T00:00Z,19812.0,True,False,False,True,False,2025-05-30T00:00Z,TNT/truTV/HBO Max,[],event,East Finals - Game 5,national,TNT,16,SEMI,1830,Madison Square Garden,New York,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,111,True,"[{'displayValue': '27', 'period': 1.0, 'value': 27.0}
 {'displayValue': '29', 'period': 2.0, 'value': 29.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '21', 'period': 4.0, 'value': 21.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '51-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '27-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,94,False,"[{'displayValue': '23', 'period': 1.0, 'value': 23.0}
 {'displayValue': '22', 'period': 2.0, 'value': 22.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '21', 'period': 4.0, 'value': 21.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",401772993,2025,3,NY,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401772993.json,2025-05-29 20:00:00-04:00,2025-05-29,True,True,True
401773152,s:40~l:46~e:401773152~c:401773152,2025-05-29T00:30Z,18203.0,True,False,False,True,False,2025-05-29T00:30Z,ESPN,[],event,West Finals - Game 5,national,ESPN,16,SEMI,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,124,True,"[{'displayValue': '26', 'period': 1.0, 'value': 26.0}
 {'displayValue': '39', 'period': 2.0, 'value': 39.0}
 {'displayValue': '23', 'period': 3.0, 'value': 23.0}
 {'displayValue': '36', 'period': 4.0, 'value': 36.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,266092,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,94,False,"[{'displayValue': '9', 'period': 1.0, 'value': 9.0}
 {'displayValue': '23', 'period': 2.0, 'value': 23.0}
 {'displayValue': '30', 'period': 3.0, 'value': 30.0}
 {'displayValue': '32', 'period': 4.0, 'value': 32.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '49-33', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '25-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",401773152,2025,3,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401773152.json,2025-05-28 20:30:00-04:00,2025-05-28,True,True,True
401772992,s:40~l:46~e:401772992~c:401772992,2025-05-28T00:00Z,17274.0,True,False,False,True,False,2025-05-28T00:00Z,TNT/truTV/HBO Max,[],event,East Finals - Game 4,national,TNT,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,130,True,"[{'displayValue': '43', 'period': 1.0, 'value': 43.0}
 {'displayValue': '26', 'period': 2.0, 'value': 26.0}
 {'displayValue': '33', 'period': 3.0, 'value': 33.0}
 {'displayValue': '28', 'period': 4.0, 'value': 28.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,121,False,"[{'displayValue': '35', 'period': 1.0, 'value': 35.0}
 {'displayValue': '29', 'period': 2.0, 'value': 29.0}
 {'displayValue': '27', 'period': 3.0, 'value': 27.0}
 {'displayValue': '30', 'period': 4.0, 'value': 30.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '51-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '27-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",401772992,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401772992.json,2025-05-27 20:00:00-04:00,2025-05-27,True,True,True
401773151,s:40~l:46~e:401773151~c:401773151,2025-05-27T00:30Z,19250.0,True,False,False,True,False,2025-05-27T00:30Z,ESPN,[],event,West Finals - Game 4,national,ESPN,16,SEMI,2029,Target Center,Minneapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,266092,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,126,False,"[{'displayValue': '30', 'period': 1.0, 'value': 30.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '41', 'period': 4.0, 'value': 41.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '49-33', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '25-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,128,True,"[{'displayValue': '37', 'period': 1.0, 'value': 37.0}
 {'displayValue': '28', 'period': 2.0, 'value': 28.0}
 {'displayValue': '25', 'period': 3.0, 'value': 25.0}
 {'displayValue': '38', 'period': 4.0, 'value': 38.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",401773151,2025,3,MN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401773151.json,2025-05-26 20:30:00-04:00,2025-05-26,True,True,True
401772991,s:40~l:46~e:401772991~c:401772991,2025-05-26T00:00Z,17274.0,True,False,False,True,False,2025-05-26T00:00Z,TNT/HBO Max,[],event,East Finals - Game 3,national,TNT,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,100,False,"[{'displayValue': '30', 'period': 1.0, 'value': 30.0}
 {'displayValue': '28', 'period': 2.0, 'value': 28.0}
 {'displayValue': '22', 'period': 3.0, 'value': 22.0}
 {'displayValue': '20', 'period': 4.0, 'value': 20.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '50-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '29-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-20', 'type': 'road'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,106,True,"[{'displayValue': '26', 'period': 1.0, 'value': 26.0}
 {'displayValue': '19', 'period': 2.0, 'value': 19.0}
 {'displayValue': '25', 'period': 3.0, 'value': 25.0}
 {'displayValue': '36', 'period': 4.0, 'value': 36.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '51-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '27-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",401772991,2025,3,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401772991.json,2025-05-25 20:00:00-04:00,2025-05-25,True,True,True
401773150,s:40~l:46~e:401773150~c:401773150,2025-05-25T00:30Z,19112.0,True,False,False,True,False,2025-05-25T00:30Z,ABC,[],event,West Finals - Game 3,national,ABC,16,SEMI,2029,Target Center,Minneapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,266092,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,143,True,"[{'displayValue': '34', 'period': 1.0, 'value': 34.0}
 {'displayValue': '38', 'period': 2.0, 'value': 38.0}
 {'displayValue': '35', 'period': 3.0, 'value': 35.0}
 {'displayValue': '36', 'period': 4.0, 'value': 36.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '49-33', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '25-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '24-17', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,101,False,"[{'displayValue': '14', 'period': 1.0, 'value': 14.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '31', 'period': 4.0, 'value': 31.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '68-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '35-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '32-8', 'type': 'road'}]",401773150,2025,3,MN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401773150.json,2025-05-24 20:30:00-04:00,2025-05-24,True,True,True
